id_ticket,status_ticket,prioridade,origem_ticket,topico,analista_responsavel,data_abertura,sla_previsto_resolucao,tempo_primeira_resposta,tempo_resolucao,data_fechamento,tempo_resolucao_horas
3721,Closed,High,Email,Pricing and licensing,Connor Danielovitch,2023-11-29 00:31:07,2023-12-01 00:31:07,2023-11-29 00:59:46.276,2023-11-30 06:00:46.278,2023-12-02 13:42:56.063,85.19696194444445
3722,Closed,Low,Phone,Pricing and licensing,Sheela Cutten,2023-11-29 12:46:20,2023-12-01 12:46:20,2023-11-29 12:46:48.712,2023-12-01 09:30:32.247,2023-12-04 08:32:26.265,115.76840694444445
3723,Closed,Low,Email,Feature request,Bernard Beckley,2023-11-29 20:07:50,2023-12-01 20:07:50,2023-11-29 20:21:09.667,2023-11-29 21:45:04.986,2023-12-03 10:03:22.863,85.92579527777778
3724,Resolved,High,Email,Purchasing and invoicing,Kristos Westoll,2023-11-30 07:39:04,2023-12-02 07:39:04,2023-11-30 08:08:17.262,2023-12-02 09:19:51.991,,
3725,Closed,Low,Phone,Pricing and licensing,Bernard Beckley,2023-11-30 12:40:21,2023-12-02 12:40:21,2023-11-30 12:41:21.593,2023-12-04 18:26:20.899,2023-12-05 05:59:18.649,113.3160136111111
3726,Closed,Low,Email,Pricing and licensing,Adolpho Messingham,2023-11-30 08:39:54,2023-12-02 08:39:54,2023-11-30 09:15:17.758,2023-12-01 11:13:29.566,2023-12-02 10:41:13.881,50.022189166666664
3727,Resolved,High,Chat,Feature request,Sheela Cutten,2023-11-30 15:07:53,2023-12-01 15:07:53,2023-11-30 15:08:20.329,2023-12-01 07:12:03.957,,
3728,Resolved,High,Email,Product setup,Heather Urry,2023-11-30 15:06:50,2023-12-02 15:06:50,2023-11-30 16:01:08.585,2023-12-02 03:32:57.285,,
3729,Closed,Medium,Email,Bug report,Sheela Cutten,2023-11-30 22:24:05,2023-12-02 22:24:05,2023-11-30 23:03:37.064,2023-12-01 15:54:39.524,2023-12-04 02:37:45.890,76.228025
3730,Closed,Low,Chat,Product setup,Adolpho Messingham,2023-11-30 01:16:32,2023-12-01 01:16:32,2023-11-30 01:20:32.496,2023-12-02 19:57:31.229,2023-12-03 06:06:34.581,76.83405027777778
3731,Closed,Low,Phone,Feature request,Connor Danielovitch,2023-11-30 13:33:41,2023-12-02 13:33:41,2023-11-30 13:35:34.744,2023-12-01 17:06:20.717,2023-12-04 01:57:47.948,84.40193
3732,Resolved,Low,Email,Pricing and licensing,Connor Danielovitch,2023-11-30 01:43:27,2023-12-02 01:43:27,2023-11-30 02:01:13.454,2023-12-01 18:12:03.345,,
3733,Closed,High,Email,Pricing and licensing,Bernard Beckley,2023-11-30 10:52:26,2023-12-02 10:52:26,2023-11-30 11:08:19.754,2023-12-01 18:29:07.996,2023-12-03 15:48:35.141,76.9358725
3734,Closed,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-11-30 11:14:08,2023-12-02 11:14:08,2023-11-30 11:27:48.267,2023-12-02 10:47:26.612,2023-12-06 22:40:45.899,155.44386083333333
3735,Closed,Low,Chat,Bug report,Nicola Wane,2023-11-30 15:41:41,2023-12-01 15:41:41,2023-11-30 15:43:19.398,2023-12-01 09:22:16.193,2023-12-04 14:20:14.709,94.64269694444444
3736,Closed,Low,Chat,Product setup,Nicola Wane,2023-11-30 12:36:28,2023-12-01 12:36:28,2023-11-30 12:37:52.060,2023-12-02 08:29:03.081,2023-12-03 11:50:48.097,71.23891583333334
3737,In progress,Low,Email,Pricing and licensing,Bernard Beckley,2023-12-01 04:12:24,2023-12-03 04:12:24,2023-12-01 05:11:25.657,,,
3738,In progress,Low,Email,Other,Nicola Wane,2023-12-01 10:27:24,2023-12-03 10:27:24,2023-12-01 11:06:51.421,,,
3739,Closed,Medium,Email,Purchasing and invoicing,Heather Urry,2023-12-01 06:10:41,2023-12-03 06:10:41,2023-12-01 06:50:05.824,2023-12-02 11:33:18.965,2023-12-02 15:24:12.487,33.225413055555556
3740,Open,High,Chat,Product setup,Adolpho Messingham,2023-12-01 05:04:05,2023-12-02 05:04:05,,,,
3741,Open,Low,Chat,Pricing and licensing,Bernard Beckley,2023-12-01 22:07:45,2023-12-02 22:07:45,,,,
3742,Closed,Medium,Email,Product setup,Kristos Westoll,2023-12-01 08:23:02,2023-12-03 08:23:02,2023-12-01 09:09:50.930,2023-12-02 20:56:45.432,2023-12-03 12:45:18.724,52.371312222222215
3743,In progress,Medium,Chat,Product setup,Michele Whyatt,2023-12-01 22:43:53,2023-12-02 22:43:53,2023-12-01 22:48:41.494,,,
3744,Closed,High,Chat,Feature request,Adolpho Messingham,2023-12-02 03:13:09,2023-12-03 03:13:09,2023-12-02 03:14:10.235,2023-12-02 21:38:15.621,2023-12-03 13:34:01.259,34.34784972222222
3745,Closed,Low,Email,Feature request,Nicola Wane,2023-12-02 03:47:24,2023-12-04 03:47:24,2023-12-02 03:56:47.390,2023-12-08 01:00:06.059,2023-12-08 03:15:28.282,143.4678561111111
3746,Closed,High,Email,Bug report,Nicola Wane,2023-12-02 17:40:06,2023-12-04 17:40:06,2023-12-02 18:34:08.522,2023-12-03 17:42:02.201,2023-12-04 17:56:55.322,48.28036722222222
3752,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-12-02 15:47:24,2023-12-04 15:47:24,2023-12-02 18:53:52.647,2023-12-02 20:31:13.411,2023-12-05 02:36:21.463,58.81596194444444
3753,Resolved,Low,Chat,Pricing and licensing,Michele Whyatt,2023-12-02 01:33:34,2023-12-03 01:33:34,2023-12-02 01:34:00.309,2023-12-03 08:36:02.762,,
3755,In progress,Medium,Chat,Product setup,Sheela Cutten,2023-12-03 07:41:59,2023-12-04 07:41:59,2023-12-03 07:43:03.640,,,
3756,Closed,Low,Email,Pricing and licensing,Sheela Cutten,2023-12-03 23:02:15,2023-12-05 23:02:15,2023-12-03 23:42:01.151,2023-12-04 13:52:26.029,2023-12-05 10:43:26.233,35.68645361111111
3757,Closed,High,Chat,Pricing and licensing,Sheela Cutten,2023-12-03 09:36:37,2023-12-04 09:36:37,2023-12-03 09:37:44.987,2023-12-04 08:43:14.488,2023-12-04 03:06:42.475,17.501520833333334
3758,Closed,Low,Chat,Training request,Nicola Wane,2023-12-03 12:13:20,2023-12-04 12:13:20,2023-12-03 12:13:24.976,2023-12-04 11:00:37.314,2023-12-04 03:25:54.323,15.209534166666666
3759,Resolved,Low,Chat,Feature request,Nicola Wane,2023-12-03 16:40:24,2023-12-04 16:40:24,2023-12-03 16:41:16.539,2023-12-05 19:04:43.890,,
3760,Closed,Medium,Email,Pricing and licensing,Nicola Wane,2023-12-03 08:41:50,2023-12-05 08:41:50,2023-12-03 08:51:53.682,2023-12-05 22:34:02.470,2023-12-07 16:10:38.006,103.48000166666667
3762,Closed,Low,Chat,Product setup,Connor Danielovitch,2023-12-04 03:02:19,2023-12-05 03:02:19,2023-12-04 03:03:24.139,2023-12-04 23:07:50.021,2023-12-04 07:42:26.615,4.6687819444444445
3763,Resolved,High,Email,Product setup,Nicola Wane,2023-12-04 14:53:51,2023-12-06 14:53:51,2023-12-04 15:11:04.774,2023-12-06 06:14:21.879,,
3765,Closed,Low,Email,Feature request,Connor Danielovitch,2023-12-04 04:44:02,2023-12-06 04:44:02,2023-12-04 04:58:41.644,2023-12-05 06:40:56.591,2023-12-05 19:56:51.557,39.21376583333333
3766,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-12-04 17:21:19,2023-12-06 17:21:19,2023-12-04 18:05:55.223,2023-12-06 01:58:37.751,2023-12-07 17:57:35.043,72.60445638888889
3767,Closed,High,Chat,Pricing and licensing,Nicola Wane,2023-12-04 20:25:55,2023-12-05 20:25:55,2023-12-04 20:30:27.956,2023-12-04 20:47:38.811,2023-12-05 08:44:34.955,12.311098611111111
3770,Closed,Medium,Email,Purchasing and invoicing,Kristos Westoll,2023-12-04 18:47:16,2023-12-06 18:47:16,2023-12-04 19:45:57.481,2023-12-07 21:46:44.568,2023-12-08 01:51:55.046,79.07751277777777
3771,In progress,Low,Chat,Other,Kristos Westoll,2023-12-04 04:19:29,2023-12-05 04:19:29,2023-12-04 04:19:40.678,,,
3772,Closed,Low,Email,Pricing and licensing,Connor Danielovitch,2023-12-04 07:48:05,2023-12-06 07:48:05,2023-12-04 08:14:18.134,2023-12-04 21:30:05.684,2023-12-06 19:47:49.502,59.995695000000005
3773,Closed,Low,Email,Bug report,Nicola Wane,2023-12-05 09:29:27,2023-12-07 09:29:27,2023-12-05 09:35:07.702,2023-12-06 06:39:56.697,2023-12-08 03:37:04.994,66.12722055555555
3774,Closed,High,Chat,Product setup,Connor Danielovitch,2023-12-05 20:35:11,2023-12-06 20:35:11,2023-12-05 20:40:18.563,2023-12-06 14:08:18.693,2023-12-10 12:52:35.100,112.29002777777777
3775,Closed,Medium,Chat,Product setup,Adolpho Messingham,2023-12-05 17:34:01,2023-12-06 17:34:01,2023-12-05 17:34:58.101,2023-12-06 15:53:35.586,2023-12-06 23:33:35.908,29.993029999999997
3776,Resolved,Low,Chat,Product setup,Nicola Wane,2023-12-05 02:07:14,2023-12-06 02:07:14,2023-12-05 02:08:41.422,2023-12-10 05:19:39.229,,
3777,Closed,Medium,Email,Bug report,Connor Danielovitch,2023-12-05 16:10:33,2023-12-07 16:10:33,2023-12-05 16:28:48.999,2023-12-05 23:40:59.258,2023-12-09 03:38:51.968,83.47193555555555
3778,Closed,Low,Chat,Bug report,Nicola Wane,2023-12-05 17:19:35,2023-12-06 17:19:35,2023-12-05 17:19:47.548,2023-12-06 07:59:58.332,2023-12-09 22:49:01.307,101.49064083333333
3779,Closed,Medium,Email,Product setup,Connor Danielovitch,2023-12-05 03:25:18,2023-12-07 03:25:18,2023-12-05 03:38:24.150,2023-12-05 18:25:30.434,2023-12-06 22:42:39.242,43.28923388888889
3780,Closed,Low,Chat,Feature request,Bernard Beckley,2023-12-05 16:52:36,2023-12-06 16:52:36,2023-12-05 16:56:10.731,2023-12-09 01:05:15.667,2023-12-10 12:33:55.627,115.68878527777777
3781,In progress,Low,Email,Product setup,Kristos Westoll,2023-12-05 09:49:17,2023-12-07 09:49:17,2023-12-05 10:21:40.058,,,
3782,Closed,Medium,Email,Pricing and licensing,Michele Whyatt,2023-12-06 07:16:35,2023-12-08 07:16:35,2023-12-06 08:13:10.885,2023-12-06 09:29:43.590,2023-12-08 12:38:42.779,53.3688275
3783,Closed,Low,Chat,Purchasing and invoicing,Kristos Westoll,2023-12-06 00:28:18,2023-12-07 00:28:18,2023-12-06 00:29:15.252,2023-12-06 13:55:04.154,2023-12-11 16:25:40.114,135.95614277777779
3784,Closed,Low,Chat,Pricing and licensing,Sheela Cutten,2023-12-06 21:29:10,2023-12-07 21:29:10,2023-12-06 21:29:34.151,2023-12-12 19:04:44.655,2023-12-14 06:10:35.682,176.69046722222222
3785,Closed,Low,Email,Product setup,Sheela Cutten,2023-12-06 13:58:09,2023-12-08 13:58:09,2023-12-06 14:24:00.201,2023-12-12 00:26:38.911,2023-12-12 05:41:20.381,135.71982805555555
3786,Resolved,Medium,Email,Bug report,Sheela Cutten,2023-12-06 09:54:13,2023-12-08 09:54:13,2023-12-06 10:51:23.070,2023-12-07 22:10:11.235,,
3787,Open,Medium,Email,Purchasing and invoicing,Nicola Wane,2023-12-06 03:52:38,2023-12-08 03:52:38,,,,
3788,Closed,Medium,Email,Product setup,Sheela Cutten,2023-12-06 17:56:14,2023-12-08 17:56:14,2023-12-06 18:32:59.245,2023-12-07 22:24:48.016,2023-12-10 18:35:49.204,96.6597788888889
3789,Resolved,Low,Chat,Feature request,Connor Danielovitch,2023-12-07 18:49:15,2023-12-08 18:49:15,2023-12-07 18:50:56.413,2023-12-08 04:22:44.696,,
3790,Closed,Medium,Chat,Feature request,Connor Danielovitch,2023-12-07 22:00:48,2023-12-08 22:00:48,2023-12-07 22:02:03.021,2023-12-09 15:19:39.678,2023-12-10 23:17:24.502,73.2768061111111
3791,In progress,High,Email,Pricing and licensing,Sheela Cutten,2023-12-07 02:56:44,2023-12-09 02:56:44,2023-12-07 03:43:39.645,,,
3792,Closed,Medium,Email,Bug report,Bernard Beckley,2023-12-07 03:27:04,2023-12-09 03:27:04,2023-12-07 04:11:17.430,2023-12-07 06:57:33.099,2023-12-09 17:28:07.642,62.01767833333333
3793,Open,Low,Chat,Product setup,Sheela Cutten,2023-12-07 20:45:23,2023-12-08 20:45:23,,,,
3794,Resolved,Low,Email,Pricing and licensing,Nicola Wane,2023-12-07 01:47:33,2023-12-09 01:47:33,2023-12-07 03:53:33.936,2023-12-10 12:04:48.024,,
3795,Closed,Medium,Chat,Pricing and licensing,Bernard Beckley,2023-12-07 22:35:46,2023-12-08 22:35:46,2023-12-07 22:36:38.742,2023-12-08 20:04:53.684,2023-12-13 01:34:20.291,122.97619194444445
3797,Closed,Low,Email,Pricing and licensing,Connor Danielovitch,2023-12-07 01:02:40,2023-12-09 01:02:40,2023-12-07 01:38:44.560,2023-12-07 18:03:03.680,2023-12-09 00:41:37.367,47.64926861111111
3798,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-12-08 19:29:32,2023-12-10 19:29:32,2023-12-08 20:24:21.138,2023-12-08 20:58:51.203,2023-12-11 11:43:58.545,64.24070694444445
3799,Resolved,Medium,Chat,Purchasing and invoicing,Bernard Beckley,2023-12-08 22:29:50,2023-12-09 22:29:50,2023-12-08 22:29:56.931,2023-12-13 18:47:34.399,,
3801,Closed,Medium,Email,Pricing and licensing,Adolpho Messingham,2023-12-08 21:05:54,2023-12-10 21:05:54,2023-12-08 21:51:50.339,2023-12-09 16:13:06.623,2023-12-10 12:38:57.580,39.55099444444444
3802,Closed,Low,Chat,Product setup,Kristos Westoll,2023-12-08 15:21:56,2023-12-09 15:21:56,2023-12-08 15:23:01.133,2023-12-09 04:56:30.500,2023-12-14 00:13:08.598,128.85349944444445
3803,Closed,Low,Email,Pricing and licensing,Michele Whyatt,2023-12-08 11:28:58,2023-12-10 11:28:58,2023-12-08 12:19:11.165,2023-12-09 07:19:21.969,2023-12-11 07:23:29.124,67.90864555555555
3804,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-12-08 16:08:01,2023-12-10 16:08:01,2023-12-08 16:16:25.450,2023-12-10 15:17:11.027,2023-12-11 10:59:44.964,66.86221222222223
3805,Closed,Low,Email,Product setup,Michele Whyatt,2023-12-08 10:42:36,2023-12-10 10:42:36,2023-12-08 10:57:16.961,2023-12-08 13:25:30.102,2023-12-16 04:29:50.965,185.78749027777778
3806,Closed,Low,Phone,Product setup,Adolpho Messingham,2023-12-08 13:42:26,2023-12-10 13:42:26,2023-12-08 13:43:25.069,2023-12-09 05:45:38.833,2023-12-13 15:43:06.424,122.0112288888889
3812,Closed,Medium,Chat,Pricing and licensing,Bernard Beckley,2023-12-09 18:12:30,2023-12-10 18:12:30,2023-12-09 18:13:32.265,2023-12-10 13:56:24.482,2023-12-13 08:49:25.059,86.61529416666667
3813,Closed,Medium,Email,Purchasing and invoicing,Bernard Beckley,2023-12-09 02:41:17,2023-12-11 02:41:17,2023-12-09 03:11:00.454,2023-12-12 17:44:36.561,2023-12-14 01:17:24.194,118.60199833333334
3814,Closed,Medium,Email,Training request,Nicola Wane,2023-12-09 09:47:02,2023-12-11 09:47:02,2023-12-09 10:08:51.265,2023-12-10 15:18:43.428,2023-12-11 15:50:56.721,54.06520027777778
3815,Closed,Low,Chat,Other,Adolpho Messingham,2023-12-09 09:30:21,2023-12-10 09:30:21,2023-12-09 09:30:25.483,2023-12-10 09:02:06.488,2023-12-14 17:41:41.684,128.1890788888889
3816,Resolved,High,Phone,Other,Connor Danielovitch,2023-12-09 20:53:54,2023-12-11 20:53:54,2023-12-09 20:54:15.359,2023-12-11 13:25:50.972,,
3817,Closed,Low,Chat,Feature request,Sheela Cutten,2023-12-10 00:08:27,2023-12-11 00:08:27,2023-12-10 00:08:33.541,2023-12-10 04:41:20.495,2023-12-16 21:39:52.700,165.52380555555555
3818,Open,Low,Chat,Pricing and licensing,Sheela Cutten,2023-12-10 22:40:41,2023-12-11 22:40:41,,,,
3819,Closed,Low,Email,Training request,Heather Urry,2023-12-10 17:29:44,2023-12-12 17:29:44,2023-12-10 17:40:01.594,2023-12-13 07:23:42.726,2023-12-14 13:06:02.770,91.6052138888889
3820,Closed,Medium,Email,Other,Adolpho Messingham,2023-12-10 20:12:57,2023-12-12 20:12:57,2023-12-11 00:25:40.025,2023-12-15 01:23:51.631,2023-12-16 13:00:43.791,136.79633083333334
3821,Closed,Low,Chat,Feature request,Heather Urry,2023-12-10 19:12:58,2023-12-11 19:12:58,2023-12-10 19:13:32.738,2023-12-12 09:36:37.602,2023-12-12 23:50:03.306,52.618140555555556
3822,In progress,Low,Email,Product setup,Bernard Beckley,2023-12-10 15:47:58,2023-12-12 15:47:58,2023-12-10 16:27:45.736,,,
3828,Closed,Low,Email,Product setup,Adolpho Messingham,2023-12-11 06:10:27,2023-12-13 06:10:27,2023-12-11 07:10:26.538,2023-12-15 19:12:16.231,2023-12-16 16:42:19.394,130.53122055555554
3829,In progress,Low,Email,Product setup,Connor Danielovitch,2023-12-11 22:06:52,2023-12-13 22:06:52,2023-12-11 22:08:25.871,,,
3830,Open,Low,Email,Feature request,Kristos Westoll,2023-12-11 01:00:06,2023-12-13 01:00:06,,,,
3831,Resolved,Low,Chat,Purchasing and invoicing,Connor Danielovitch,2023-12-11 07:52:40,2023-12-12 07:52:40,2023-12-11 07:53:53.290,2023-12-11 16:46:32.679,,
3832,Closed,Medium,Phone,Product setup,Sheela Cutten,2023-12-11 01:16:44,2023-12-13 01:16:44,2023-12-11 01:17:13.501,2023-12-11 20:26:14.154,2023-12-14 13:50:50.028,84.56834111111111
3833,Closed,High,Email,Feature request,Adolpho Messingham,2023-12-11 19:50:54,2023-12-13 19:50:54,2023-12-11 20:43:50.729,2023-12-12 17:39:03.389,2023-12-15 08:36:40.643,84.76295638888888
3834,Closed,Medium,Email,Feature request,Bernard Beckley,2023-12-11 04:32:49,2023-12-13 04:32:49,2023-12-11 05:25:08.907,2023-12-11 14:24:37.686,2023-12-18 04:09:36.937,167.61331583333333
3835,In progress,Low,Chat,Other,Connor Danielovitch,2023-12-11 14:58:22,2023-12-12 14:58:22,2023-12-11 14:58:52.609,,,
3837,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-12-12 06:24:10,2023-12-14 06:24:10,2023-12-12 07:09:43.954,2023-12-13 21:39:15.602,2023-12-14 02:37:14.997,44.21805472222222
3838,Resolved,Medium,Chat,Feature request,Michele Whyatt,2023-12-12 15:38:11,2023-12-13 15:38:11,2023-12-12 15:39:25.167,2023-12-14 22:10:48.167,,
3839,Resolved,Low,Email,Bug report,Sheela Cutten,2023-12-12 08:40:16,2023-12-14 08:40:16,2023-12-12 08:42:47.896,2023-12-13 05:40:15.230,,
3840,Closed,Medium,Chat,Product setup,Bernard Beckley,2023-12-12 18:31:41,2023-12-13 18:31:41,2023-12-12 18:32:39.852,2023-12-13 07:55:43.441,2023-12-19 02:18:05.426,151.77345166666666
3841,Closed,Low,Email,Product setup,Kristos Westoll,2023-12-12 06:13:31,2023-12-14 06:13:31,2023-12-12 06:27:55.370,2023-12-14 04:53:33.137,2023-12-13 08:00:06.345,25.77648472222222
3842,Resolved,Low,Chat,Product setup,Bernard Beckley,2023-12-12 00:10:31,2023-12-13 00:10:31,2023-12-12 00:10:36.247,2023-12-12 10:23:25.902,,
3843,Closed,Medium,Email,Purchasing and invoicing,Adolpho Messingham,2023-12-13 08:49:29,2023-12-15 08:49:29,2023-12-13 09:04:25.117,2023-12-16 10:56:24.711,2023-12-17 23:28:04.477,110.64318805555556
3844,Closed,High,Email,Product setup,Kristos Westoll,2023-12-13 19:06:23,2023-12-15 19:06:23,2023-12-13 19:53:41.438,2023-12-15 02:17:54.695,2023-12-16 19:01:35.143,71.92003972222223
3845,Closed,Medium,Email,Feature request,Sheela Cutten,2023-12-13 18:00:56,2023-12-15 18:00:56,2023-12-13 18:23:57.361,2023-12-14 09:10:25.544,2023-12-15 00:52:04.974,30.85249277777778
3846,In progress,High,Email,Purchasing and invoicing,Connor Danielovitch,2023-12-13 05:24:35,2023-12-15 05:24:35,2023-12-13 05:38:46.951,,,
3847,Resolved,Medium,Email,Pricing and licensing,Michele Whyatt,2023-12-13 10:53:21,2023-12-15 10:53:21,2023-12-13 11:18:27.747,2023-12-14 02:20:26.522,,
3849,Closed,Medium,Email,Feature request,Michele Whyatt,2023-12-13 21:04:05,2023-12-15 21:04:05,2023-12-13 21:58:41.767,2023-12-14 02:43:15.688,2023-12-17 02:02:15.722,76.969645
3850,Closed,Low,Chat,Pricing and licensing,Sheela Cutten,2023-12-13 05:54:19,2023-12-14 05:54:19,2023-12-13 05:54:31.868,2023-12-13 09:05:22.333,2023-12-18 13:25:58.452,127.52762555555556
3851,Resolved,Medium,Email,Other,Sheela Cutten,2023-12-13 09:15:55,2023-12-15 09:15:55,2023-12-13 09:39:50.838,2023-12-13 22:38:26.827,,
3852,Resolved,Medium,Email,Product setup,Bernard Beckley,2023-12-14 17:49:40,2023-12-16 17:49:40,2023-12-14 18:26:45.340,2023-12-15 01:58:23.307,,
3854,Closed,Low,Email,Product setup,Nicola Wane,2023-12-14 04:06:46,2023-12-16 04:06:46,2023-12-14 05:00:34.456,2023-12-16 14:44:29.282,2023-12-18 10:39:29.477,102.54541027777778
3855,Closed,Low,Chat,Feature request,Connor Danielovitch,2023-12-14 17:09:24,2023-12-15 17:09:24,2023-12-14 17:09:45.615,2023-12-16 11:23:28.652,2023-12-16 17:57:30.064,48.80168444444445
3856,Closed,Medium,Email,Product setup,Heather Urry,2023-12-14 15:45:25,2023-12-16 15:45:25,2023-12-14 15:55:24.987,2023-12-15 10:49:45.288,2023-12-16 11:32:48.407,43.78983527777778
3857,Resolved,Medium,Chat,Bug report,Adolpho Messingham,2023-12-14 15:07:48,2023-12-15 15:07:48,2023-12-14 15:08:40.879,2023-12-15 00:03:40.920,,
3858,Closed,Medium,Chat,Other,Connor Danielovitch,2023-12-14 17:23:53,2023-12-15 17:23:53,2023-12-14 17:26:55.189,2023-12-18 03:49:46.647,2023-12-18 05:25:06.337,84.02037138888889
3860,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-12-15 20:30:21,2023-12-17 20:30:21,2023-12-15 21:07:09.465,2023-12-15 22:37:55.536,2023-12-18 02:44:56.417,54.24317138888888
3862,Open,Low,Email,Product setup,Adolpho Messingham,2023-12-15 10:06:09,2023-12-17 10:06:09,,,,
3863,In progress,Low,Email,Product setup,Bernard Beckley,2023-12-15 13:19:40,2023-12-17 13:19:40,2023-12-15 13:46:29.774,,,
3870,Open,Low,Email,Feature request,Adolpho Messingham,2023-12-16 06:13:16,2023-12-18 06:13:16,,,,
3871,Closed,Low,Chat,Product setup,Kristos Westoll,2023-12-16 20:08:02,2023-12-17 20:08:02,2023-12-16 20:12:07.068,2023-12-16 23:36:10.736,2023-12-22 09:44:27.287,133.60702416666666
3872,Closed,High,Chat,Other,Bernard Beckley,2023-12-17 21:01:13,2023-12-18 21:01:13,2023-12-17 21:02:49.292,2023-12-18 09:28:34.061,2023-12-24 10:32:11.996,157.5163877777778
3873,Closed,Low,Email,Purchasing and invoicing,Michele Whyatt,2023-12-17 08:24:18,2023-12-19 08:24:18,2023-12-17 08:58:14.543,2023-12-18 11:16:44.832,2023-12-19 22:17:45.472,61.89096444444445
3874,In progress,Low,Chat,Pricing and licensing,Kristos Westoll,2023-12-17 03:40:04,2023-12-18 03:40:04,2023-12-17 03:41:02.845,,,
3880,Closed,Low,Chat,Other,Connor Danielovitch,2023-12-17 10:12:25,2023-12-18 10:12:25,2023-12-17 10:12:38.923,2023-12-22 01:45:36.386,2023-12-23 11:49:37.206,145.62005722222221
3881,Closed,High,Chat,Feature request,Bernard Beckley,2023-12-17 03:01:30,2023-12-18 03:01:30,2023-12-17 03:03:17.230,2023-12-17 07:59:42.746,2023-12-19 05:11:51.961,50.17276694444445
3882,In progress,Low,Phone,Feature request,Connor Danielovitch,2023-12-17 01:45:34,2023-12-19 01:45:34,2023-12-17 01:48:00.176,,,
3883,Resolved,Medium,Email,Product setup,Kristos Westoll,2023-12-17 22:44:09,2023-12-19 22:44:09,2023-12-17 23:03:10.610,2023-12-22 19:57:10.823,,
3884,Closed,Low,Phone,Purchasing and invoicing,Nicola Wane,2023-12-18 23:41:27,2023-12-20 23:41:27,2023-12-18 23:42:35.826,2023-12-19 05:37:51.874,2023-12-22 04:50:07.150,77.14448611111112
3885,In progress,Medium,Email,Product setup,Sheela Cutten,2023-12-18 08:45:38,2023-12-20 08:45:38,2023-12-18 09:02:39.692,,,
3886,In progress,Low,Phone,Pricing and licensing,Connor Danielovitch,2023-12-18 06:00:25,2023-12-20 06:00:25,2023-12-18 06:01:39.016,,,
3887,Closed,Medium,Email,Bug report,Kristos Westoll,2023-12-18 23:25:00,2023-12-20 23:25:00,2023-12-19 00:20:42.047,2023-12-19 03:42:14.074,2023-12-22 12:33:03.147,85.1342075
